순번/순위,구분,label,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
95.0,자기계발,1,심리학을 만나 행복해졌다,K482636431,9791158740641.0,3030.0,미디어숲,"장원청 지음, 김혜림 옮김","15,800","14,220","1,580",10%,790점,20200310.0,7287.0
97.0,자기계발,1,성취하는 뇌,8968332797,9788968332791.0,3190.0,블랙피쉬,"마르틴 코르테 지음, 손희주 옮김","16,000","14,400","1,600",10%,800점,20201014.0,1506.0
98.0,자기계발,1,알고리즘 리더,K752633496,9791191122008.0,3300.0,알파미디어,"마이크 월시 지음, 방영호 옮김","15,500","13,950","1,550",10%,770점,20200925.0,1275.0
100.0,자기계발,1,아무것도 하지 않는 하루 15분의 기적,K912633718,9791165213077.0,3320.0,더퀘스트,"에밀리 플레처 지음, 이은경 옮김","16,500","14,850","1,650",10%,820점,20201016.0,2017.0
101.0,자기계발,1,직장인에서 직업인으로,8934991259,9788934991250.0,3190.0,김영사,김호 지음,"14,800","13,320","1,480",10%,740점,20200601.0,2649.0
104.0,자기계발,1,한 문장으로 말하라,K242631271,9791162541555.0,3190.0,비즈니스북스,"나쓰요 립슈츠 지음, 황미숙 옮김","14,000","12,600","1,400",10%,700점,20200722.0,3253.0
105.0,자기계발,1,듣고 싶은 말을 했더니 잘 풀리기 시작했다,K502630268,9791130629803.0,3190.0,유영,"하라 구니오 지음, 장은주 옮김","13,000","11,700","1,300",10%,650점,20200612.0,966.0
106.0,자기계발,1,기록의 쓸모,K792639581,9791187289852.0,3320.0,북스톤,이승희 지음,"15,000","13,500","1,500",10%,750점,20200521.0,3707.0
107.0,자기계발,1,바쁜 것도 습관입니다,8901245531,9788901245539.0,3190.0,웅진지식하우스,"아리카와 마유미 지음, 송소정 옮김","15,000","13,500","1,500",10%,750점,20201012.0,758.0
108.0,자기계발,1,내 삶의 의미는 무엇인가,K312639087,9791188912742.0,3180.0,특별한서재,이시형.박상미 지음,"16,000","14,400","1,600",10%,800점,20200501.0,4193.0
109.0,자기계발,1,"공부, 이래도 안되면 포기하세요",K652637108,9791190630092.0,13190.0,위즈덤하우스,이지훈 지음,"15,000","13,500","1,500",10%,750점,20200220.0,6213.0
110.0,자기계발,1,잘 파는 영업비밀 그대로 따라하기,K592632857,9791196484941.0,3320.0,킴예스,유예 향기 지음,"16,800","15,120","1,680",10%,840점,20200907.0,1467.0
111.0,자기계발,1,"한 권으로 끝내는 원격교육, 온라인 수업 도구의 모든 것 : 에듀테크 FOR 클래스룸",K612632598,9791186742860.0,,다빈치books,박찬 외 지음,"25,000","22,500","2,500",10%,"1,250점",20200826.0,3948.0
112.0,자기계발,1,공부하는 뇌,K202631685,9791190467667.0,3190.0,반니,"다니엘 G. 에이멘 지음, 김성훈 옮김","16,000","14,400","1,600",10%,800점,20200724.0,2437.0
114.0,자기계발,1,50부터는 물건은 뺄셈 마음은 덧셈,K312630952,9791190356657.0,3190.0,센시오,"이노우에 가즈코 지음, 김진연 옮김","16,000","14,400","1,600",10%,800점,20200720.0,3269.0
115.0,자기계발,1,하버드 100년 전통 말하기 수업 (리커버),8972773417,9788972773412.0,3320.0,리드리드출판(한국능률협회),"류리나 지음, 이에스더 옮김","15,800","14,220","1,580",10%,790점,20201111.0,11409.0
117.0,자기계발,1,작가는 처음이라,K742633005,9791130631738.0,3190.0,다산북스,김태윤 지음,"16,000","14,400","1,600",10%,800점,20200929.0,816.0
118.0,자기계발,1,당신의 삶에 명상이 필요할 때,K332637011,9791188331826.0,3190.0,스노우폭스북스,"앤디 퍼디컴 지음, 안진환 옮김","16,500","14,850","1,650",10%,820점,20200305.0,6873.0
121.0,자기계발,1,인간 본성의 법칙 (블랙 에디션) - 전2권,K062639489,9791190630917.0,4180.0,위즈덤하우스,"로버트 그린 지음, 이지연 옮김","29,800","26,820","2,980",10%,"1,490점",20200427.0,1073.0
123.0,자기계발,1,이 한마디가 나를 살렸다,8950986914,9788950986919.0,3320.0,21세기북스,김미경 지음,"16,000","14,400","1,600",10%,800점,20200311.0,7462.0
124.0,자기계발,1,FBI 사람예측 심리학,K612631254,9791190488129.0,3190.0,코리아닷컴(Korea.com),"로빈 드리크.캐머런 스타우스 지음, 고영훈 옮김","16,000","14,400","1,600",10%,800점,20200813.0,1371.0
125.0,자기계발,1,0430 TIME TO PLAN,K132633825,9791158511951.0,190.0,토네이도,김유진 지음,"20,000","18,000","2,000",10%,"1,000점",20201130.0,8528.0
126.0,자기계발,1,성과로 이어지는 일습관,K852633477,9791165212599.0,13320.0,길벗,하지은 지음,"15,000","13,500","1,500",10%,750점,20200923.0,517.0
127.0,자기계발,1,새로운 시작을 위한 아티스트 웨이,K932633273,9791189134174.0,3190.0,청미,"줄리아 카메론 지음, 정영수 옮김","18,000","16,200","1,800",10%,900점,20200910.0,4454.0
128.0,자기계발,1,남의 마음을 흔드는 건 다 카피다,K632631599,9791196861186.0,13320.0,좋은습관연구소,이원흥 지음,"14,300","12,870","1,430",10%,710점,20200727.0,1527.0
131.0,자기계발,1,자유로운 이기주의자,K952633603,9791130631790.0,3190.0,다산북스,"율리엔 바크하우스 지음, 박은결 옮김","15,000","13,500","1,500",10%,750점,20201012.0,861.0
132.0,자기계발,1,오늘도 살인범을 만나러 갑니다,K302633501,9791164711116.0,3810.0,행성B(행성비),이진숙 지음,"15,000","13,500","1,500",10%,750점,20201010.0,1950.0
135.0,자기계발,1,돈 버는 법,8972773441,9788972773443.0,3320.0,리드리드출판(한국능률협회),윌리엄 안 지음,"14,800","13,320","1,480",10%,740점,20201125.0,1045.0
136.0,자기계발,1,세상에서 가장 재미있는 88가지 심리실험,K572632702,9791188635306.0,3180.0,사람과나무사이,"나이토 요시히토 지음, 주노 그림, 서수지 옮김","18,000","16,200","1,800",10%,900점,20200831.0,1544.0
137.0,자기계발,1,더 리치 THE RICH,K302630369,9791162541494.0,3190.0,비즈니스북스,"키스 캐머런 스미스 지음, 신솔잎 옮김","15,800","14,220","1,580",10%,790점,20200617.0,3110.0
138.0,자기계발,1,나는 인생에서 중요한 것만 남기기로 했다,8901240106,9788901240107.0,3190.0,갤리온,"에리카 라인 지음, 이미숙 옮김","15,000","13,500","1,500",10%,750점,20200310.0,3476.0
140.0,자기계발,1,비즈니스 아이디어의 탄생,K232632578,9791162541623.0,3320.0,비즈니스북스,"데이비드 블랜드.알렉산더 오스터왈더 지음, 유정식 옮김","22,000","19,800","2,200",10%,"1,100점",20200826.0,2687.0
142.0,자기계발,1,제로,K232630263,9791195072989.0,3110.0,젠북,천시아 지음,"16,000","14,400","1,600",10%,800점,20200601.0,1931.0
143.0,자기계발,1,사람은 어떻게 생각하고 배우고 기억하는가,K202638302,9791158511746.0,3190.0,토네이도,"제레드 쿠니 호바스 지음, 김나연 옮김","17,000","15,300","1,700",10%,850점,20200320.0,6818.0
144.0,자기계발,1,기버 1,K252630317,9791189584719.0,4190.0,포레스트북스,"밥 버그.존 데이비드 만 지음, 안진환 옮김","15,000","13,500","1,500",10%,750점,20200201.0,6683.0
149.0,자기계발,1,초역 다빈치 노트,8947546224,9788947546225.0,3320.0,한국경제신문,"사쿠라가와 다빈치 지음, 김윤경 옮김","16,000","14,400","1,600",10%,800점,20200825.0,1173.0
154.0,자기계발,1,만화로 보는 댄 애리얼리 최고의 선택,8935213233,9788935213238.0,7320.0,청림출판,"댄 애리얼리 지음, 맷 트로워 그림, 이경식 옮김","16,000","14,400","1,600",10%,800점,20200819.0,1773.0
156.0,자기계발,1,고전 읽기 독서법,8972773409,9788972773405.0,3320.0,리드리드출판(한국능률협회),임성훈 지음,"14,800","13,320","1,480",10%,740점,20201015.0,506.0
157.0,자기계발,1,150년 하버드 글쓰기 비법 (리커버),K772631725,9791189279219.0,3190.0,유노북스,송숙희 지음,"14,500","13,050","1,450",10%,720점,20200728.0,6593.0
162.0,자기계발,1,영혼을 위한 7단계 치유의 힘,898834930X,9788988349304.0,,드림앤,"캐롤라인 미스 지음, 정현숙 옮김","20,000","18,000","2,000",10%,"1,000점",20191115.0,3089.0
165.0,자기계발,1,혼자 일하며 연봉 10억 버는 사람들의 비밀,K392633904,9791164160679.0,3320.0,책들의정원,최창희 지음,"16,000","14,400","1,600",10%,800점,20200930.0,822.0
166.0,자기계발,1,짧고 굵게 일합니다,8901244020,9788901244020.0,3320.0,리더스북,"곤도 마리에.스콧 소넨샤인 지음, 이미정 옮김","16,000","14,400","1,600",10%,800점,20200817.0,1143.0
167.0,자기계발,1,조성희의 마인드 파워로 영어 먹어버리기,K522630787,9791189430764.0,3320.0,클라우드나인,조성희 지음,"17,000","15,300","1,700",10%,850점,20200618.0,2961.0
168.0,자기계발,1,루틴의 힘,8960517720,9788960517721.0,3190.0,부키,"댄 애리얼리 외 지음, 정지호 옮김","15,000","13,500","1,500",10%,750점,20200210.0,4124.0
175.0,자기계발,1,일상의 무기가 되는 논리 수업,K302630361,9791190467599.0,3170.0,반니,"마이클 위디 지음, 한지영 옮김, 헨리 장 추천","14,000","12,600","1,400",10%,700점,20200615.0,2921.0
176.0,자기계발,1,부자의 언어,K652638520,9791155812594.0,3320.0,윌북,"존 소포릭 지음, 이한이 옮김","16,800","15,120","1,680",10%,840점,20200325.0,12960.0
179.0,자기계발,1,더퍼슨스 the Persons No.2 : 바리스타 Barista,K452633419,9791196983314.0,3070.0,더퍼슨스,더퍼슨스 지음,"16,000","14,400","1,600",10%,800점,20201019.0,2043.0
180.0,자기계발,1,할 일이 아닌 한 일을 기록하라,K082633694,9791190905046.0,3190.0,이지퍼블리싱,이민우 지음,"13,800","12,420","1,380",10%,690점,20200918.0,757.0
181.0,자기계발,1,해피 나우 지금 행복할 것!,K612632721,9791197135439.0,13190.0,스타라잇,"루이스 L. 헤이 지음, 엄남미 옮김","13,500","12,150","1,350",10%,670점,20200828.0,1874.0
182.0,자기계발,1,허팝만 따라 해봐! 유튜브 정석,K242631837,9791162243213.0,13000.0,한빛미디어,허재원(허팝).안정기 지음,"15,000","13,500","1,500",10%,750점,20200810.0,1140.0
188.0,자기계발,1,독립생활보다 시간독립부터 먼저 하셔야겠습니다,K372632646,9791163430315.0,3320.0,스마트비즈니스,이영직 지음,"15,000","13,500","1,500",10%,750점,20200918.0,584.0
189.0,자기계발,1,너무 신경썼더니 지친다,K382631033,9791185851099.0,3190.0,미래지향,"다케다 유키 지음, 전경아 옮김","13,800","12,420","1,380",10%,690점,20200811.0,2411.0
190.0,자기계발,1,김승호의 100번 노트 - 전3권,K682630695,9791188331901.0,3190.0,스노우폭스북스,김승호 지음,"13,000","11,700","1,300",10%,650점,20200622.0,3031.0
191.0,자기계발,1,세상에 무해한 사람이 되고 싶어,K952639033,9791190473217.0,3810.0,뜻밖,허유정 지음,"13,800","12,420","1,380",10%,690점,20200520.0,2726.0
192.0,자기계발,1,마케터의 문장,K782637494,9791189995492.0,3320.0,인플루엔셜(주),"가나가와 아키노리 지음, 김경은 옮김","14,500","13,050","1,450",10%,720점,20200207.0,4503.0
194.0,자기계발,1,영웅의 여정,K512633605,9791189736200.0,93180.0,한국코칭수퍼비전아카데미,"스테판 길리건.로버트 딜츠 지음, 나성재 옮김","25,000","22,500","2,500",10%,750점,20201009.0,773.0
195.0,자기계발,1,살며 사랑하며 배우며 (출간 100쇄 기념 스페셜 에디션),K412631414,9791197108617.0,3840.0,홍익출판미디어그룹,"레오 버스카글리아 지음, 이은선 옮김","14,800","13,320","1,480",10%,740점,20200730.0,3472.0
199.0,자기계발,1,취업 끝판왕 옴스에게 배우는 스펙을 뛰어넘는 면접의 기술,K432633711,9791170431305.0,3320.0,원앤원북스,옴스 지음,"15,000","13,500","1,500",10%,750점,20201020.0,1856.0
200.0,자기계발,1,운을 부르는 아이로 키워라,8934990619,9788934990611.0,3370.0,김영사,김승호 지음,"15,000","13,500","1,500",10%,750점,20201005.0,1891.0
801.0,자기계발,0,돈이 되는 글쓰기의 모든 것,K292637018,9791196845377.0,3190.0,책밥,송숙희 지음,"16,800","15,120","1,680",10%,840점,20200224.0,1277.0
802.0,자기계발,0,관상 경영학,K092637309,9791162541302.0,3190.0,비즈니스북스,김태연 지음,"15,800","14,220","1,580",10%,790점,20200219.0,1547.0
803.0,자기계발,0,"행운신이 찾아오는 집, 가난신이 숨어드는 집",K222637492,9791185676609.0,13590.0,윌스타일,"이토 유지 지음, 홍미화 옮김","13,000","11,700","1,300",10%,650점,20200210.0,513.0
804.0,자기계발,0,정리의 기술,8901234483,9788901234489.0,3190.0,웅진지식하우스,"곤도 마리에 지음, 홍성민 옮김","16,000","14,400","1,600",10%,800점,20200220.0,836.0
805.0,자기계발,0,업무 시각화,K602636940,9791161753430.0,93000.0,에이콘출판,"도미니카 드그란디스 지음, 유지은 외 옮김","18,000","16,200","1,800",10%,900점,20200131.0,1586.0
806.0,자기계발,0,래퍼가 말하는 래퍼,8960517658,9788960517653.0,14300.0,부키,김봉현 지음,"14,800","13,320","1,480",10%,740점,20200124.0,316.0
807.0,자기계발,0,유대인 비즈니스의 성공 비결 40가지,8991186912,9788991186910.0,3320.0,북스넛,"랍비 다니엘 라핀 지음, 조상연 옮김","19,000","17,100","1,900",10%,950점,20200120.0,791.0
808.0,자기계발,0,JOBS - CHEF (잡스 - 셰프),K922636230,9791160360998.0,2070.0,REFERENCE BY B,매거진 B 편집부 지음,"19,000","17,100","1,900",10%,950점,20200116.0,856.0
810.0,자기계발,0,벌거벗을 용기,8965963613,9788965963615.0,3190.0,흐름출판,김경록 지음,"15,000","13,500","1,500",10%,750점,20191227.0,1301.0
812.0,자기계발,0,영어는 못 하지만 영어 원서는 읽고 싶어,897299510X,9788972995104.0,3320.0,미래문화사,부경진 지음,"14,500","13,050","1,450",10%,720점,20191122.0,438.0
816.0,자기계발,0,치매 부모를 이해하는 14가지 방법,8958077298,9788958077299.0,3190.0,뜨인돌,"히라마쓰 루이 지음, 홍성민 옮김","15,000","13,500","1,500",10%,750점,20191011.0,741.0
820.0,자기계발,0,당신은 더 좋은 회사를 다닐 자격이 있다,8927810236,9788927810230.0,3320.0,폴인이만든책,김나이 지음,"13,000","11,700","1,300",10%,650점,20190713.0,499.0
824.0,자기계발,0,유튜브 시크릿,K502635791,9791188522415.0,3320.0,더봄,"션 커넬.벤지 트래비스 지음, 이용준 옮김","15,000","13,500","1,500",10%,750점,20190423.0,1706.0
827.0,자기계발,0,글로벌 1000대 외국계 기업 취업전략,K272635771,9791164400065.0,3320.0,하움출판사,브랜든.피플앤잡.에디켓 지음,"13,500","12,150","1,350",10%,670점,20190318.0,351.0
879.0,자기계발,0,VUCA 시대의 조직문화와 피어코칭,K102633920,9791189736217.0,93180.0,한국코칭수퍼비전아카데미,"폴리 파커 외 지음, 최동하 외 옮김","23,000","20,700","2,300",10%,"1,150점",20201030.0,260.0
880.0,자기계발,0,말습관을 바꾸니 인정받기 시작했다,K162633723,9791188348770.0,13320.0,천그루숲,최미영 지음,"14,000","12,600","1,400",10%,700점,20201030.0,1544.0
881.0,자기계발,0,여덟 가지 인생 질문,K542633516,9791160579994.0,3320.0,마일스톤,"J. 더글러스 홀러데이 지음, 안종희 옮김","15,000","13,500","1,500",10%,750점,20201110.0,267.0
882.0,자기계발,0,재택 HACKS,8970594353,9788970594354.0,3320.0,안그라픽스,"고야마 류스케 지음, 이정환 옮김","16,900","15,210","1,690",10%,840점,20201016.0,356.0
883.0,자기계발,0,One Day One Pick 원 데이 원 픽,K752633596,9791190278409.0,190.0,봄름,봄름 편집부 엮음,"16,800","15,120","1,680",10%,840점,20200929.0,56.0
884.0,자기계발,0,언택트 시대 일상을 버티게 해주는 고독의 힘,K782633177,9791188041336.0,3190.0,책이있는풍경,"오가와 히토시 지음, 권혜미 옮김","14,500","13,050","1,450",10%,720점,20201005.0,118.0
885.0,자기계발,0,인생도 통역이 되나요,899865699X,9788998656997.0,3810.0,지콜론북,정다혜 지음,"13,000","11,700","1,300",10%,650점,20200725.0,176.0
886.0,자기계발,0,밀턴 에릭슨이 상담가에게 답하다,K942630524,9791196014056.0,3180.0,저절로북스,"댄 쇼트.베티 앨리스 에릭슨.록사나 에릭슨 클라인 지음, 정귀수.이병호 옮김","23,800","21,420","2,380",10%,"1,190점",20200701.0,407.0
887.0,자기계발,0,일러스트로 바로 이해하는 가장 쉬운 손자병법,K742630429,9791196784140.0,4320.0,더퀘스천,"더퀘스천 편집부 지음, 서희경 옮김, 나가오 카즈히로 감수","14,000","12,600","1,400",10%,700점,20200708.0,808.0
888.0,자기계발,0,일상이 포레스트,K122630788,9791186274606.0,3810.0,책읽는고양이,이하림 지음,"11,900","10,710","1,190",10%,590점,20200622.0,492.0
889.0,자기계발,0,일 빨리 끝내는 사람의 42가지 비법,K262639235,9791190356565.0,3190.0,센시오,"요시다 유키히로 지음, 김진연 옮김","15,000","13,500","1,500",10%,750점,20200529.0,392.0
890.0,자기계발,0,성공이 보이는 심리학,K392639117,9791189436148.0,3190.0,이터,"리잉 지음, 고보혜 옮김","14,500","13,050","1,450",10%,720점,20200605.0,320.0
